"borrower_id","state","city","zip_code","loan_id","date_of_release","term","interestrate","loanamount","downpayment","payment_frequency","maturity_date","expected_payment_date","expected_payment_amount","date_paid","amount_paid","par_days","cumulative_amount_due","cumulative_amount_paid","amount_at_risk"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2024-04-16","1271803.806",762,"503634307.176","1648257732.576","-1144623425.400"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2024-03-16","1271803.806",731,"503634307.176","1602472795.560","-1098838488.384"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2024-02-16","1271803.806",702,"503634307.176","1556687858.544","-1053053551.368"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-09-16","1271803.806",184,"503634307.176","778343929.272","-274709622.096"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2021-07-16","1271803.806",-243,"503634307.176","137354811.048","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2024-01-16","1271803.806",671,"503634307.176","1510902921.528","-1007268614.352"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2021-08-16","1271803.806",-212,"503634307.176","183139748.064","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-12-16","1271803.806",275,"503634307.176","915698740.320","-412064433.144"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-12-16","1271803.806",640,"503634307.176","1465117984.512","-961483677.336"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-10-16","1271803.806",214,"503634307.176","824128866.288","-320494559.112"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2021-09-16","1271803.806",-181,"503634307.176","228924685.080","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-11-16","1271803.806",610,"503634307.176","1419333047.496","-915698740.320"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2021-10-16","1271803.806",-151,"503634307.176","274709622.096","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2021-11-16","1271803.806",-120,"503634307.176","320494559.112","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-10-16","1271803.806",579,"503634307.176","1373548110.480","-869913803.304"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-08-16","1271803.806",153,"503634307.176","732558992.256","-228924685.080"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-09-16","1271803.806",549,"503634307.176","1327763173.464","-824128866.288"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2021-12-16","1271803.806",-90,"503634307.176","366279496.128","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-08-16","1271803.806",518,"503634307.176","1281978236.448","-778343929.272"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-07-16","1271803.806",122,"503634307.176","686774055.240","-183139748.064"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-07-16","1271803.806",487,"503634307.176","1236193299.432","-732558992.256"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-01-16","1271803.806",-59,"503634307.176","412064433.144","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2021-05-16","1271803.806",-304,"503634307.176","45784937.016","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2021-06-16","1271803.806",-273,"503634307.176","91569874.032","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-06-16","1271803.806",457,"503634307.176","1190408362.416","-686774055.240"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-02-16","1271803.806",-28,"503634307.176","457849370.160","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-03-16","1271803.806",0,"503634307.176","503634307.176","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-05-16","1271803.806",426,"503634307.176","1144623425.400","-640989118.224"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-04-16","1271803.806",31,"503634307.176","549419244.192","-45784937.016"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-01-16","1271803.806",306,"503634307.176","961483677.336","-457849370.160"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-04-16","1271803.806",396,"503634307.176","1098838488.384","-595204181.208"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2023-03-16","1271803.806",365,"503634307.176","1053053551.368","-549419244.192"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-03-16","1271803.806","2022-05-16","1271803.806",61,"503634307.176","595204181.208","-91569874.032"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-08-16","1271803.806",487,"549419244.192","1281978236.448","-732558992.256"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-02-16","1271803.806",-59,"549419244.192","457849370.160","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-07-16","1271803.806",91,"549419244.192","686774055.240","-137354811.048"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-10-16","1271803.806",183,"549419244.192","824128866.288","-274709622.096"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-06-16","1271803.806",426,"549419244.192","1190408362.416","-640989118.224"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-11-16","1271803.806",579,"549419244.192","1419333047.496","-869913803.304"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2021-09-16","1271803.806",-212,"549419244.192","228924685.080","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2021-12-16","1271803.806",-121,"549419244.192","366279496.128","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-12-16","1271803.806",609,"549419244.192","1465117984.512","-915698740.320"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2024-04-16","1271803.806",731,"549419244.192","1648257732.576","-1098838488.384"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-12-16","1271803.806",244,"549419244.192","915698740.320","-366279496.128"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-11-16","1271803.806",214,"549419244.192","869913803.304","-320494559.112"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-09-16","1271803.806",518,"549419244.192","1327763173.464","-778343929.272"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2024-01-16","1271803.806",640,"549419244.192","1510902921.528","-961483677.336"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2021-08-16","1271803.806",-243,"549419244.192","183139748.064","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-04-16","1271803.806",0,"549419244.192","549419244.192","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-03-16","1271803.806",334,"549419244.192","1053053551.368","-503634307.176"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-01-16","1271803.806",-90,"549419244.192","412064433.144","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-07-16","1271803.806",456,"549419244.192","1236193299.432","-686774055.240"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-09-16","1271803.806",153,"549419244.192","778343929.272","-228924685.080"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-08-16","1271803.806",122,"549419244.192","732558992.256","-183139748.064"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2024-02-16","1271803.806",671,"549419244.192","1556687858.544","-1007268614.352"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2021-07-16","1271803.806",-274,"549419244.192","137354811.048","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-01-16","1271803.806",275,"549419244.192","961483677.336","-412064433.144"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2024-03-16","1271803.806",700,"549419244.192","1602472795.560","-1053053551.368"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-10-16","1271803.806",548,"549419244.192","1373548110.480","-824128866.288"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-06-16","1271803.806",61,"549419244.192","640989118.224","-91569874.032"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2021-11-16","1271803.806",-151,"549419244.192","320494559.112","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2021-10-16","1271803.806",-182,"549419244.192","274709622.096","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-05-16","1271803.806",30,"549419244.192","595204181.208","-45784937.016"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-02-16","1271803.806",306,"549419244.192","1007268614.352","-457849370.160"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2021-06-16","1271803.806",-304,"549419244.192","91569874.032","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-04-16","1271803.806",365,"549419244.192","1098838488.384","-549419244.192"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2022-03-16","1271803.806",-31,"549419244.192","503634307.176","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2021-05-16","1271803.806",-335,"549419244.192","45784937.016","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-04-16","1271803.806","2023-05-16","1271803.806",395,"549419244.192","1144623425.400","-595204181.208"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-05-16","1271803.806",0,"595204181.208","595204181.208","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-02-16","1271803.806",-89,"595204181.208","457849370.160","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-06-16","1271803.806",396,"595204181.208","1190408362.416","-595204181.208"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-01-16","1271803.806",-120,"595204181.208","412064433.144","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-07-16","1271803.806",426,"595204181.208","1236193299.432","-640989118.224"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-07-16","1271803.806",61,"595204181.208","686774055.240","-91569874.032"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-04-16","1271803.806",-30,"595204181.208","549419244.192","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2021-05-16","1271803.806",-365,"595204181.208","45784937.016","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-08-16","1271803.806",457,"595204181.208","1281978236.448","-686774055.240"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-05-16","1271803.806",365,"595204181.208","1144623425.400","-549419244.192"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2021-06-16","1271803.806",-334,"595204181.208","91569874.032","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2021-12-16","1271803.806",-151,"595204181.208","366279496.128","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-09-16","1271803.806",488,"595204181.208","1327763173.464","-732558992.256"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-11-16","1271803.806",184,"595204181.208","869913803.304","-274709622.096"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-08-16","1271803.806",92,"595204181.208","732558992.256","-137354811.048"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-10-16","1271803.806",518,"595204181.208","1373548110.480","-778343929.272"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2021-11-16","1271803.806",-181,"595204181.208","320494559.112","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-04-16","1271803.806",335,"595204181.208","1098838488.384","-503634307.176"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2021-10-16","1271803.806",-212,"595204181.208","274709622.096","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-10-16","1271803.806",153,"595204181.208","824128866.288","-228924685.080"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-11-16","1271803.806",549,"595204181.208","1419333047.496","-824128866.288"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2021-09-16","1271803.806",-242,"595204181.208","228924685.080","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-12-16","1271803.806",579,"595204181.208","1465117984.512","-869913803.304"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-12-16","1271803.806",214,"595204181.208","915698740.320","-320494559.112"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2024-01-16","1271803.806",610,"595204181.208","1510902921.528","-915698740.320"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-02-16","1271803.806",276,"595204181.208","1007268614.352","-412064433.144"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-03-16","1271803.806",304,"595204181.208","1053053551.368","-457849370.160"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2021-08-16","1271803.806",-273,"595204181.208","183139748.064","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2024-02-16","1271803.806",641,"595204181.208","1556687858.544","-961483677.336"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2021-07-16","1271803.806",-304,"595204181.208","137354811.048","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2024-03-16","1271803.806",670,"595204181.208","1602472795.560","-1007268614.352"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-09-16","1271803.806",123,"595204181.208","778343929.272","-183139748.064"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2024-04-16","1271803.806",701,"595204181.208","1648257732.576","-1053053551.368"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-06-16","1271803.806",31,"595204181.208","640989118.224","-45784937.016"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2023-01-16","1271803.806",245,"595204181.208","961483677.336","-366279496.128"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-05-16","1271803.806","2022-03-16","1271803.806",-61,"595204181.208","503634307.176","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2022-09-16","1271803.806",92,"640989118.224","778343929.272","-137354811.048"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2022-10-16","1271803.806",122,"640989118.224","824128866.288","-183139748.064"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2021-05-16","1271803.806",-396,"640989118.224","45784937.016","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2021-06-16","1271803.806",-365,"640989118.224","91569874.032","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2024-04-16","1271803.806",670,"640989118.224","1648257732.576","-1007268614.352"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2024-03-16","1271803.806",639,"640989118.224","1602472795.560","-961483677.336"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2021-07-16","1271803.806",-335,"640989118.224","137354811.048","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2024-02-16","1271803.806",610,"640989118.224","1556687858.544","-915698740.320"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2021-08-16","1271803.806",-304,"640989118.224","183139748.064","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2024-01-16","1271803.806",579,"640989118.224","1510902921.528","-869913803.304"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2023-12-16","1271803.806",548,"640989118.224","1465117984.512","-824128866.288"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2021-09-16","1271803.806",-273,"640989118.224","228924685.080","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2023-11-16","1271803.806",518,"640989118.224","1419333047.496","-778343929.272"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2021-10-16","1271803.806",-243,"640989118.224","274709622.096","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2021-11-16","1271803.806",-212,"640989118.224","320494559.112","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2023-10-16","1271803.806",487,"640989118.224","1373548110.480","-732558992.256"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2023-09-16","1271803.806",457,"640989118.224","1327763173.464","-686774055.240"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2021-12-16","1271803.806",-182,"640989118.224","366279496.128","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2023-08-16","1271803.806",426,"640989118.224","1281978236.448","-640989118.224"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2023-07-16","1271803.806",395,"640989118.224","1236193299.432","-595204181.208"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2022-01-16","1271803.806",-151,"640989118.224","412064433.144","0"
"123fd35","dfgc","12olki","19473","09u924rbwf","2021-04-16",36,"1.05","45784937","1200000","1271803.806","2024-04-30","2022-06-16","1271803.806","2023-06-16","1271803.806",365,"640989118.224","1190408362.416","-549419244.192"
